Area,Perimeter,Major_Axis_Length,Minor_Axis_Length,Eccentricity,Convex_Area,Extent,class
0.330224,0.342521,0.304786,0.496648,0.58698,0.334388,0.33624,Osmancik
0.348266,0.370243,0.352543,0.48928,0.631028,0.355925,0.800311,Osmancik
0.435751,0.381381,0.294772,0.688042,0.394567,0.435654,0.854512,Osmancik
0.241595,0.299193,0.288742,0.365097,0.686405,0.245341,0.312072,Osmancik
0.329872,0.371484,0.311236,0.518454,0.573011,0.346343,0.318898,Osmancik
0.235874,0.239054,0.153338,0.488677,0.450914,0.256417,0.36458,Osmancik
0.312093,0.406901,0.399786,0.393836,0.73757,0.329553,0.361501,Osmancik
0.138708,0.120304,0.165769,0.277281,0.669172,0.135109,0.253408,Osmancik
0.304788,0.286988,0.218471,0.562846,0.442579,0.304061,0.234341,Osmancik
0.453969,0.460031,0.372634,0.649944,0.507925,0.460179,0.354286,Osmancik
0.493135,0.488323,0.370033,0.724461,0.435801,0.501494,0.420226,Osmancik
0.576747,0.574087,0.471811,0.75223,0.503791,0.587729,0.803782,Osmancik
0.471308,0.47897,0.377738,0.686019,0.479449,0.488309,0.380895,Osmancik
0.262454,0.27417,0.248052,0.443595,0.586906,0.27347,0.383792,Osmancik
0.428182,0.437443,0.319483,0.667115,0.441334,0.44084,0.362326,Osmancik
0.198117,0.281331,0.329626,0.248915,0.80072,0.199367,0.191227,Osmancik
0.479845,0.631051,0.561269,0.541536,0.729193,0.499209,0.251454,Osmancik
0.228569,0.259461,0.25026,0.366817,0.656568,0.236111,0.236057,Osmancik
0.223024,0.240723,0.246801,0.370172,0.651024,0.230222,0.204323,Osmancik
0.256205,0.299314,0.261425,0.440724,0.600761,0.269515,0.683194,Osmancik
0.343954,0.403246,0.320461,0.535292,0.565787,0.361287,0.237834,Osmancik
0.427478,0.41149,0.367767,0.610231,0.539372,0.428534,0.383667,Osmancik
0.299067,0.322531,0.330521,0.424047,0.668333,0.299666,0.22438,Osmancik
0.324767,0.306629,0.255833,0.54002,0.503155,0.322345,0.361015,Osmancik
0.386024,0.360372,0.295129,0.60528,0.477691,0.385724,0.755998,Osmancik
0.215015,0.251091,0.296909,0.311034,0.734923,0.21097,0.851389,Osmancik
0.321422,0.347005,0.333207,0.476743,0.626795,0.323752,0.215435,Osmancik
0.41894,0.459878,0.398786,0.568567,0.600459,0.429413,0.532066,Osmancik
0.39148,0.430793,0.335347,0.612548,0.508605,0.418425,0.410942,Osmancik
0.306108,0.29548,0.330151,0.426612,0.665983,0.304061,0.366234,Osmancik
0.261926,0.233689,0.189926,0.506306,0.471233,0.263889,0.378465,Osmancik
0.41542,0.447261,0.368797,0.587571,0.560215,0.420798,0.346812,Osmancik
0.358388,0.344655,0.236165,0.637379,0.383234,0.375088,0.722855,Osmancik
0.351875,0.3883,0.27193,0.593983,0.465942,0.368056,0.343308,Osmancik
0.380303,0.372007,0.371423,0.517499,0.621912,0.379571,0.393349,Osmancik
0.366661,0.379295,0.313356,0.553216,0.54349,0.371396,0.423704,Osmancik
0.351347,0.367063,0.321147,0.531677,0.569586,0.363572,0.477545,Osmancik
0.180162,0.200163,0.285264,0.265595,0.762303,0.179589,0.823438,Osmancik
0.371325,0.370459,0.344694,0.536987,0.584412,0.370517,0.261488,Osmancik
0.257877,0.288477,0.308281,0.377585,0.690088,0.25712,0.849931,Osmancik
0.331544,0.362596,0.323322,0.507149,0.592968,0.343267,0.253182,Osmancik
0.292202,0.303349,0.279257,0.472711,0.587005,0.301776,0.284425,Osmancik
0.255413,0.276467,0.325003,0.355886,0.718586,0.251934,0.847586,Osmancik
0.311213,0.387032,0.343849,0.437654,0.666873,0.321466,0.267365,Osmancik
0.44376,0.385981,0.279694,0.716363,0.348011,0.444972,0.457475,Osmancik
0.204805,0.25286,0.257102,0.321707,0.699404,0.208773,0.230778,Osmancik
0.368157,0.375926,0.39066,0.479538,0.666553,0.364979,0.83054,Osmancik
0.377046,0.379908,0.375455,0.512643,0.62895,0.377373,0.372928,Osmancik
0.365077,0.400283,0.351644,0.539882,0.587541,0.376406,0.251659,Osmancik
0.296603,0.348103,0.324002,0.43896,0.651364,0.311885,0.750827,Osmancik
0.439447,0.412837,0.324362,0.666359,0.446946,0.442159,0.799493,Osmancik
0.273807,0.296653,0.291325,0.422355,0.640645,0.283228,0.625892,Osmancik
0.302148,0.305779,0.282179,0.478531,0.584243,0.305556,0.686525,Osmancik
0.442,0.540629,0.50817,0.521551,0.711695,0.454466,0.145806,Osmancik
0.419556,0.440923,0.472553,0.493053,0.710252,0.41948,0.424416,Osmancik
0.44112,0.51896,0.407985,0.607541,0.574992,0.453059,0.264212,Osmancik
0.393681,0.387222,0.294857,0.634025,0.449246,0.40436,0.356997,Osmancik
0.397025,0.388305,0.326759,0.609261,0.503799,0.403921,0.325869,Osmancik
0.381799,0.367565,0.302593,0.602107,0.487926,0.3859,0.312215,Osmancik
0.398257,0.448343,0.388785,0.542094,0.614742,0.404887,0.413809,Osmancik
0.457226,0.459656,0.3955,0.62962,0.545817,0.463256,0.857323,Osmancik
0.291058,0.280529,0.231454,0.511004,0.50805,0.303094,0.812594,Osmancik
0.367189,0.361904,0.327691,0.545218,0.563063,0.368583,0.837796,Osmancik
0.330136,0.316109,0.28615,0.509977,0.559172,0.332103,0.337211,Osmancik
0.319046,0.311366,0.27789,0.508375,0.553401,0.322082,0.823955,Osmancik
0.126826,0.096289,0.138827,0.281671,0.643397,0.121484,0.267024,Osmancik
0.314381,0.357842,0.382068,0.405511,0.717802,0.319884,0.727774,Osmancik
0.101919,0.129007,0.201922,0.174973,0.779769,0.10109,0.744085,Osmancik
0.255853,0.195367,0.173739,0.492348,0.468841,0.256593,0.544951,Osmancik
0.202693,0.200516,0.254824,0.314514,0.703682,0.199455,0.622894,Osmancik
0.291498,0.277386,0.245418,0.492248,0.53929,0.293073,0.564907,Osmancik
0.404594,0.430535,0.423366,0.52417,0.65437,0.4048,0.376423,Osmancik
0.304788,0.275253,0.233261,0.532101,0.48897,0.304325,0.547774,Osmancik
0.269847,0.350549,0.375849,0.35404,0.752067,0.280239,0.754588,Osmancik
0.351787,0.393,0.338293,0.516865,0.596633,0.360232,0.524552,Osmancik
0.429502,0.414886,0.351265,0.623913,0.512532,0.43372,0.65491,Osmancik
0.178314,0.232754,0.317003,0.223604,0.811572,0.179852,0.356627,Osmancik
0.419292,0.451676,0.404398,0.560977,0.611026,0.421941,0.312822,Osmancik
0.423341,0.44743,0.35103,0.620465,0.515478,0.427039,0.778121,Osmancik
0.379687,0.357166,0.273155,0.623345,0.437798,0.383439,0.397071,Osmancik
0.293786,0.263628,0.220329,0.527388,0.480788,0.298875,0.845325,Osmancik
0.24714,0.266237,0.299463,0.361245,0.697063,0.244989,0.209481,Osmancik
0.369389,0.394363,0.352815,0.543487,0.585378,0.380626,0.427746,Osmancik
0.294842,0.27088,0.313977,0.423505,0.656731,0.291403,0.906257,Osmancik
0.265358,0.244008,0.209956,0.487265,0.510633,0.27347,0.29315,Osmancik
0.378983,0.391347,0.348208,0.554848,0.571738,0.390999,0.603025,Osmancik
0.270111,0.242054,0.205407,0.494965,0.498486,0.27602,0.727164,Osmancik
0.270287,0.258405,0.224699,0.465562,0.545704,0.271185,0.339332,Osmancik
0.491287,0.480771,0.361474,0.720286,0.431368,0.494726,0.3792,Osmancik
0.306548,0.292591,0.254045,0.51446,0.526094,0.310566,0.744583,Osmancik
0.308044,0.328753,0.230924,0.546061,0.47265,0.32507,0.538774,Osmancik
0.270727,0.276431,0.287978,0.423008,0.637511,0.270482,0.838717,Osmancik
0.351083,0.360288,0.307409,0.539168,0.551083,0.360935,0.681384,Osmancik
0.347034,0.390597,0.280737,0.569595,0.498334,0.363485,0.720413,Osmancik
0.413836,0.416396,0.346538,0.621898,0.510124,0.42827,0.323159,Osmancik
0.487414,0.522731,0.393027,0.688552,0.49112,0.513274,0.592613,Osmancik
0.415068,0.418092,0.323496,0.638514,0.473043,0.421589,0.348346,Osmancik
0.184387,0.168242,0.178666,0.349594,0.61411,0.183896,0.488672,Osmancik
0.40169,0.475838,0.451508,0.496518,0.694389,0.414645,0.190988,Osmancik
0.232177,0.502868,0.378397,0.287315,0.800886,0.288063,0.061548,Osmancik
0.270815,0.312676,0.283322,0.433143,0.625164,0.272943,0.598541,Osmancik
0.300211,0.314562,0.281339,0.484625,0.578051,0.310742,0.602408,Osmancik
0.446136,0.527009,0.518763,0.511428,0.725177,0.452092,0.701583,Osmancik
0.406002,0.446954,0.432418,0.51655,0.66655,0.414821,0.38201,Osmancik
0.458722,0.505963,0.426268,0.628041,0.57227,0.470992,0.344558,Osmancik
0.260341,0.242714,0.226566,0.450275,0.561908,0.263625,0.486802,Osmancik
0.26571,0.321385,0.389797,0.312176,0.789954,0.268812,0.243395,Osmancik
0.238778,0.269554,0.259632,0.384741,0.648394,0.25044,0.270494,Osmancik
0.347738,0.341872,0.241372,0.600225,0.42812,0.355749,0.358011,Osmancik
0.425629,0.47551,0.42816,0.552342,0.635553,0.43416,0.602285,Osmancik
0.333392,0.3426,0.282062,0.537915,0.529662,0.33474,0.499874,Osmancik
0.309101,0.315164,0.281498,0.502544,0.561916,0.316016,0.8415,Osmancik
0.33568,0.327844,0.361278,0.449536,0.669716,0.331927,0.425215,Osmancik
0.395265,0.394357,0.357476,0.56223,0.572942,0.398558,0.794829,Osmancik
0.350378,0.335846,0.252369,0.593791,0.446264,0.35821,0.366487,Osmancik
0.279176,0.380594,0.39533,0.353808,0.763804,0.293249,0.78062,Osmancik
0.179722,0.195145,0.184821,0.342986,0.625384,0.185039,0.680309,Osmancik
0.20991,0.206902,0.172994,0.432039,0.529668,0.219146,0.479954,Osmancik
0.233234,0.233472,0.223683,0.405278,0.601143,0.238133,0.308807,Osmancik
0.396321,0.425459,0.419342,0.510825,0.661992,0.395921,0.645874,Osmancik
0.257261,0.322288,0.336041,0.363595,0.719886,0.267141,0.525835,Osmancik
0.192044,0.198335,0.196276,0.351947,0.626739,0.191632,0.864826,Osmancik
0.304964,0.327443,0.297522,0.474784,0.600271,0.31461,0.781539,Osmancik
0.328111,0.354441,0.246816,0.570658,0.46397,0.345288,0.449602,Osmancik
0.417004,0.488397,0.47427,0.490427,0.713214,0.433017,0.524741,Osmancik
0.470692,0.511762,0.423857,0.639521,0.560644,0.478551,0.512136,Osmancik
0.212199,0.242123,0.273633,0.317861,0.714027,0.212201,0.216402,Osmancik
0.352755,0.358761,0.298395,0.576058,0.508768,0.361902,0.554769,Osmancik
0.30558,0.305219,0.189391,0.605282,0.364293,0.318214,0.586547,Osmancik
0.40345,0.389303,0.379871,0.552412,0.599281,0.40269,0.400502,Osmancik
0.611424,0.72592,0.591447,0.709104,0.629091,0.644339,0.428038,Osmancik
0.431262,0.53999,0.492216,0.512999,0.70803,0.449191,0.230632,Osmancik
0.312709,0.326756,0.209871,0.578205,0.417163,0.325774,0.372057,Osmancik
0.179634,0.140896,0.133376,0.392807,0.530461,0.179061,0.800288,Osmancik
0.328903,0.372582,0.301571,0.515789,0.567201,0.346519,0.263157,Osmancik
0.371237,0.362669,0.281541,0.600948,0.468612,0.376582,0.360631,Osmancik
0.285777,0.279451,0.263762,0.463324,0.582364,0.288063,0.416425,Osmancik
0.236754,0.279103,0.239831,0.407688,0.612467,0.24288,0.253926,Osmancik
0.432494,0.488075,0.482052,0.513045,0.701671,0.432226,0.270991,Osmancik
0.281465,0.281627,0.243769,0.48023,0.549164,0.289117,0.579397,Osmancik
0.288242,0.291123,0.245219,0.486485,0.544571,0.291579,0.324735,Osmancik
0.349146,0.367634,0.327178,0.514875,0.589374,0.354342,0.448208,Osmancik
0.267294,0.273763,0.262021,0.435041,0.606324,0.268987,0.787492,Osmancik
0.434607,0.448428,0.32071,0.686302,0.423593,0.450949,0.678759,Osmancik
0.337529,0.383874,0.337212,0.49554,0.614011,0.350738,0.504812,Osmancik
0.383383,0.469833,0.459091,0.473429,0.716132,0.38968,0.725736,Osmancik
0.339729,0.369699,0.320991,0.502387,0.595222,0.34397,0.276782,Osmancik
0.160183,0.22602,0.269932,0.231577,0.778524,0.159898,0.7725,Osmancik
0.326791,0.339542,0.286679,0.514251,0.555723,0.329905,0.646289,Osmancik
0.435135,0.505387,0.442815,0.561556,0.638757,0.444005,0.695481,Osmancik
0.305668,0.294482,0.219398,0.543812,0.463163,0.318126,0.378428,Osmancik
0.348618,0.361603,0.287432,0.539692,0.532872,0.358562,0.531784,Osmancik
0.365869,0.342447,0.3058,0.549754,0.539995,0.368759,0.313244,Osmancik
0.216863,0.227515,0.161312,0.44875,0.501182,0.22987,0.542313,Osmancik
0.287713,0.346884,0.357362,0.386297,0.716403,0.295183,0.597957,Osmancik
0.198117,0.199191,0.230684,0.324611,0.677774,0.195587,0.202856,Osmancik
0.256909,0.316447,0.339213,0.335354,0.743372,0.260109,0.278341,Osmancik
0.352227,0.394394,0.404891,0.446005,0.702017,0.352145,0.850742,Osmancik
0.27988,0.29087,0.266098,0.451292,0.595188,0.281206,0.263416,Osmancik
0.334536,0.333907,0.274735,0.547434,0.513902,0.339135,0.792828,Osmancik
0.343513,0.347797,0.31801,0.514736,0.581963,0.344849,0.648147,Osmancik
0.271343,0.266211,0.236517,0.464081,0.557838,0.271273,0.512483,Osmancik
0.42871,0.448834,0.403963,0.571125,0.602322,0.433808,0.346482,Osmancik
0.408291,0.436687,0.355086,0.591547,0.545128,0.417985,0.420172,Osmancik
0.262542,0.26684,0.242397,0.440353,0.585026,0.26635,0.308532,Osmancik
0.411283,0.421852,0.340005,0.601936,0.522572,0.415084,0.299327,Osmancik
0.249164,0.243538,0.24707,0.40463,0.621113,0.252813,0.837126,Osmancik
0.282697,0.300598,0.275183,0.440221,0.612484,0.283755,0.268462,Osmancik
0.511442,0.533257,0.438299,0.679583,0.538266,0.517669,0.669908,Osmancik
0.292554,0.316257,0.228553,0.537329,0.479051,0.317423,0.728151,Osmancik
0.273367,0.257016,0.250388,0.4434,0.589075,0.272767,0.308318,Osmancik
0.353547,0.37206,0.312782,0.534711,0.559761,0.358386,0.287265,Osmancik
0.17004,0.168464,0.127957,0.397853,0.51987,0.184072,0.441219,Osmancik
0.243003,0.209643,0.194972,0.440284,0.542493,0.244726,0.847929,Osmancik
0.246788,0.230097,0.156027,0.498683,0.443107,0.254747,0.38127,Osmancik
0.355659,0.408247,0.350644,0.503844,0.61742,0.362254,0.622002,Osmancik
0.24934,0.300735,0.33577,0.334523,0.741838,0.249121,0.191018,Osmancik
0.369741,0.367375,0.287962,0.615108,0.461039,0.383175,0.419614,Osmancik
0.661063,0.702233,0.562829,0.824375,0.518286,0.691016,0.788533,Osmancik
0.453177,0.492897,0.430373,0.598164,0.600234,0.45596,0.504166,Osmancik
0.420084,0.562827,0.568101,0.430829,0.805132,0.42493,0.396719,Osmancik
0.183682,0.210261,0.243694,0.290205,0.715714,0.182402,0.627935,Osmancik
0.45617,0.464673,0.373176,0.66206,0.497352,0.465541,0.818038,Osmancik
0.266238,0.305895,0.321361,0.373322,0.702512,0.264241,0.188407,Osmancik
0.203045,0.156153,0.105178,0.464681,0.423178,0.209037,0.437609,Osmancik
0.450713,0.48189,0.417513,0.609223,0.58113,0.458509,0.784288,Osmancik
0.264742,0.274566,0.157751,0.553866,0.38444,0.278305,0.355598,Osmancik
0.309012,0.269327,0.215529,0.552447,0.450256,0.306786,0.36686,Osmancik
0.428798,0.408739,0.371819,0.605805,0.546746,0.425809,0.45328,Osmancik
0.256821,0.341623,0.338919,0.358379,0.725757,0.275668,0.200184,Osmancik
0.410931,0.348283,0.267406,0.674993,0.378195,0.40981,0.616818,Osmancik
0.301267,0.287305,0.269914,0.493907,0.559718,0.300545,0.733388,Osmancik
0.386288,0.341042,0.249286,0.663025,0.370554,0.392757,0.458107,Osmancik
0.449569,0.455352,0.369924,0.63735,0.516934,0.45051,0.328618,Osmancik
0.12665,0.159903,0.13318,0.299662,0.621789,0.138361,0.351582,Osmancik
0.178314,0.240005,0.230797,0.308655,0.691317,0.187412,0.315834,Osmancik
0.323447,0.300941,0.224097,0.574141,0.436813,0.333333,0.379624,Osmancik
0.259197,0.254682,0.241769,0.430257,0.593708,0.258703,0.56618,Osmancik
0.287801,0.349456,0.353,0.389846,0.710824,0.296941,0.775426,Osmancik
0.382591,0.33414,0.223703,0.673757,0.328759,0.381505,0.454724,Osmancik
0.292202,0.293505,0.21848,0.543555,0.462479,0.307753,0.738897,Osmancik
0.367981,0.364851,0.295463,0.571849,0.510025,0.367177,0.367617,Osmancik
0.396057,0.338676,0.242664,0.6804,0.344018,0.394954,0.738664,Osmancik
0.389456,0.451787,0.466339,0.454791,0.733905,0.389065,0.166641,Osmancik
0.290794,0.307464,0.235461,0.514422,0.508562,0.29993,0.295415,Osmancik
0.322214,0.287653,0.260423,0.522856,0.524006,0.323224,0.856557,Osmancik
0.234994,0.243998,0.249283,0.385549,0.639636,0.232507,0.289606,Osmancik
0.26659,0.264009,0.29924,0.385642,0.677137,0.264416,0.230741,Osmancik
0.454233,0.49634,0.507232,0.522289,0.710598,0.45429,0.196231,Osmancik
0.216863,0.228978,0.15427,0.465428,0.476585,0.236023,0.301281,Osmancik
0.356891,0.386668,0.43137,0.432153,0.729011,0.354518,0.922169,Osmancik
0.283313,0.245075,0.143626,0.584882,0.331638,0.296589,0.463747,Osmancik
0.283577,0.294656,0.153722,0.595543,0.331896,0.303358,0.372349,Osmancik
0.413484,0.421461,0.388935,0.558893,0.600903,0.41359,0.357768,Osmancik
0.422901,0.363345,0.296084,0.669431,0.414999,0.422029,0.828559,Osmancik
0.471748,0.46293,0.454501,0.59712,0.619041,0.470113,0.75259,Osmancik
0.398081,0.408575,0.351408,0.5856,0.547278,0.402338,0.286994,Osmancik
0.096902,0.080815,0.069952,0.304341,0.558689,0.100475,0.307206,Osmancik
0.267559,0.272697,0.261241,0.434623,0.606054,0.266174,0.291295,Osmancik
0.372382,0.408955,0.407332,0.479983,0.677681,0.374648,0.320696,Osmancik
0.446752,0.498659,0.496527,0.5209,0.705012,0.448928,0.628908,Osmancik
0.386728,0.290716,0.182283,0.737656,0.198683,0.385285,0.82598,Osmancik
0.34809,0.394014,0.412567,0.429605,0.719199,0.347486,0.607239,Osmancik
0.484598,0.454602,0.347144,0.728486,0.408831,0.494462,0.401355,Osmancik
0.340081,0.347845,0.292611,0.536488,0.540497,0.352672,0.533232,Osmancik
0.397465,0.339389,0.24646,0.677374,0.351771,0.400053,0.418519,Osmancik
0.34809,0.392097,0.407285,0.434594,0.712138,0.347398,0.328892,Osmancik
0.434079,0.36466,0.267016,0.723776,0.325169,0.435742,0.659892,Osmancik
0.366397,0.28045,0.17114,0.701795,0.227495,0.365946,0.734,Osmancik
0.226017,0.234718,0.248667,0.368849,0.653603,0.228024,0.755683,Osmancik
0.406971,0.383573,0.35514,0.588653,0.54775,0.406294,0.832656,Osmancik
0.434431,0.412055,0.308779,0.685006,0.412536,0.446994,0.544632,Osmancik
0.534061,0.573902,0.516464,0.644471,0.626312,0.545271,0.245462,Osmancik
0.407763,0.397727,0.389154,0.550709,0.60789,0.405503,0.636062,Osmancik
0.521915,0.469094,0.402371,0.725573,0.465708,0.520745,0.779267,Osmancik
0.50308,0.559463,0.517367,0.61042,0.652729,0.511603,0.45925,Osmancik
0.424837,0.501526,0.535571,0.453188,0.774085,0.426072,0.162668,Osmancik
0.474476,0.436471,0.323158,0.74469,0.366922,0.491122,0.561766,Osmancik
0.296427,0.367592,0.401811,0.382615,0.746959,0.302303,0.306994,Osmancik
0.535469,0.509364,0.471136,0.677884,0.566159,0.532876,0.690538,Osmancik
0.451065,0.416465,0.351723,0.669971,0.470067,0.453938,0.53303,Osmancik
0.486534,0.406373,0.316044,0.758373,0.344708,0.483914,0.756708,Osmancik
0.372118,0.432415,0.49728,0.399958,0.788796,0.368759,0.23744,Osmancik
0.44288,0.395588,0.281533,0.727615,0.338022,0.454817,0.676136,Osmancik
0.621105,0.655208,0.59491,0.706692,0.633185,0.626055,0.433388,Osmancik
0.313061,0.235115,0.20099,0.564688,0.421791,0.310566,0.823434,Osmancik
0.561609,0.543566,0.453521,0.755013,0.485447,0.567598,0.570639,Osmancik
0.371501,0.409283,0.38645,0.504068,0.644023,0.37456,0.205146,Osmancik
0.652086,0.649816,0.579006,0.764127,0.578739,0.652778,0.314732,Osmancik
0.299683,0.333104,0.352947,0.408763,0.696127,0.299578,0.208229,Osmancik
0.463563,0.427007,0.362012,0.673511,0.476448,0.464311,0.353113,Osmancik
0.311565,0.305499,0.282781,0.483277,0.580488,0.313731,0.30998,Osmancik
0.237194,0.249654,0.198731,0.457734,0.528968,0.257736,0.576662,Osmancik
0.54207,0.571995,0.51868,0.652352,0.621814,0.544304,0.6365,Osmancik
0.308044,0.347913,0.379829,0.39023,0.727829,0.30916,0.194274,Osmancik
0.276272,0.240512,0.21447,0.496519,0.505857,0.275316,0.339286,Osmancik
0.333216,0.395456,0.41691,0.402734,0.741515,0.332542,0.437787,Osmancik
0.311301,0.377547,0.420898,0.364109,0.77127,0.311181,0.360098,Osmancik
0.456258,0.431131,0.319817,0.720022,0.38866,0.467124,0.83125,Osmancik
0.533005,0.538438,0.482686,0.670285,0.581298,0.531733,0.307253,Osmancik
0.232529,0.267737,0.308335,0.322818,0.73324,0.233298,0.712318,Osmancik
0.381271,0.430123,0.447388,0.468391,0.71252,0.380977,0.177916,Osmancik
0.405122,0.469838,0.442873,0.507512,0.680491,0.415084,0.362647,Osmancik
0.534941,0.589281,0.607813,0.559627,0.743212,0.532876,0.190718,Osmancik
0.37819,0.386958,0.352936,0.553736,0.5766,0.379923,0.282923,Osmancik
0.384791,0.425744,0.404204,0.507588,0.653933,0.386164,0.24341,Osmancik
0.502816,0.469236,0.321299,0.807439,0.298311,0.507999,0.449734,Osmancik
0.313765,0.266412,0.225297,0.553927,0.45891,0.315577,0.342268,Osmancik
0.409171,0.46536,0.489367,0.459049,0.744444,0.408228,0.19892,Osmancik
0.533885,0.559309,0.469257,0.685617,0.558271,0.540524,0.326461,Osmancik
0.503344,0.532179,0.465395,0.650227,0.584403,0.508439,0.280599,Osmancik
0.264742,0.347232,0.362077,0.351085,0.745844,0.267845,0.475515,Osmancik
0.392008,0.42866,0.377804,0.54582,0.603207,0.404008,0.29043,Osmancik
0.402834,0.436302,0.416452,0.529282,0.64546,0.404712,0.343526,Osmancik
0.384791,0.402369,0.307281,0.612641,0.482301,0.392405,0.324848,Osmancik
0.386464,0.346884,0.250168,0.667389,0.366864,0.392493,0.804105,Osmancik
0.29273,0.345796,0.323666,0.427012,0.660954,0.301424,0.326063,Osmancik
0.451065,0.383795,0.291694,0.727795,0.349504,0.45262,0.642437,Osmancik
0.402482,0.3837,0.304427,0.632503,0.460284,0.410162,0.749944,Osmancik
0.417884,0.412113,0.317242,0.656707,0.449306,0.424402,0.346543,Osmancik
0.461891,0.445306,0.320709,0.723329,0.386237,0.469673,0.369049,Osmancik
0.516018,0.529105,0.48854,0.638979,0.610674,0.517581,0.730794,Osmancik
0.635452,0.595788,0.518859,0.801952,0.500946,0.63757,0.322864,Osmancik
0.316406,0.35311,0.368407,0.417207,0.699955,0.31461,0.230045,Osmancik
0.492695,0.550373,0.475845,0.618613,0.617524,0.500879,0.79685,Osmancik
0.557032,0.636591,0.616112,0.579958,0.7344,0.56584,0.744806,Osmancik
0.42959,0.461526,0.406959,0.587329,0.591168,0.435478,0.247194,Osmancik
0.476237,0.515532,0.434521,0.638099,0.570383,0.483562,0.305141,Osmancik
0.464267,0.494977,0.390347,0.666411,0.50878,0.475211,0.299167,Osmancik
0.4163,0.41384,0.36564,0.596619,0.549619,0.422732,0.682925,Osmancik
0.446312,0.523777,0.47396,0.562553,0.659593,0.465541,0.734252,Osmancik
0.396849,0.488492,0.454059,0.485914,0.703862,0.408228,0.275248,Osmancik
0.315877,0.373375,0.36196,0.427914,0.687277,0.318477,0.252157,Osmancik
0.428622,0.557387,0.59022,0.424725,0.819593,0.437412,0.15511,Osmancik
0.47078,0.441446,0.382051,0.668187,0.49977,0.473717,0.797865,Osmancik
0.330576,0.416064,0.381596,0.440142,0.691076,0.346255,0.607858,Osmancik
0.329079,0.361719,0.372005,0.435194,0.688434,0.325598,0.206531,Osmancik
0.340081,0.354193,0.305294,0.537303,0.550936,0.343794,0.272201,Osmancik
0.283049,0.365743,0.38954,0.340838,0.769667,0.288238,0.554793,Osmancik
0.260958,0.33959,0.327013,0.379205,0.701718,0.269339,0.383507,Osmancik
0.353547,0.369551,0.352746,0.502085,0.620512,0.357507,0.697962,Osmancik
0.435839,0.477956,0.413349,0.598335,0.586968,0.446554,0.781604,Osmancik
0.435223,0.478706,0.382517,0.630104,0.534385,0.452444,0.51188,Osmancik
0.377662,0.437348,0.452652,0.443255,0.733925,0.379835,0.37126,Osmancik
0.491023,0.550199,0.416546,0.674907,0.524012,0.506505,0.585666,Osmancik
0.510826,0.566244,0.516974,0.607475,0.654668,0.51635,0.297024,Osmancik
0.449041,0.43515,0.328021,0.70101,0.416458,0.459916,0.735339,Osmancik
0.437159,0.537397,0.460534,0.564088,0.649223,0.455345,0.646656,Osmancik
0.541542,0.596585,0.498193,0.694605,0.573435,0.560742,0.687527,Osmancik
0.616969,0.678921,0.614925,0.679646,0.665599,0.627549,0.558172,Osmancik
0.45573,0.524363,0.423859,0.610407,0.585115,0.471343,0.287968,Osmancik
0.322478,0.327865,0.365552,0.419866,0.695988,0.320851,0.23509,Osmancik
0.463915,0.531202,0.480427,0.58069,0.65018,0.478551,0.435905,Osmancik
0.459338,0.489263,0.488646,0.554607,0.675339,0.45596,0.229817,Osmancik
0.507393,0.453931,0.364716,0.739442,0.41597,0.509318,0.870986,Osmancik
0.31843,0.383958,0.460707,0.337051,0.811071,0.317247,0.113414,Osmancik
0.397817,0.433492,0.349633,0.588171,0.543459,0.414821,0.66166,Osmancik
0.237546,0.254502,0.218222,0.425551,0.577696,0.245165,0.618548,Osmancik
0.455818,0.503517,0.444063,0.590216,0.616908,0.458861,0.464008,Osmancik
0.459162,0.483242,0.462728,0.565189,0.649892,0.460443,0.827163,Osmancik
0.319574,0.372308,0.385805,0.40928,0.717361,0.322257,0.501445,Osmancik
0.425893,0.503792,0.538369,0.454691,0.77459,0.424314,0.277652,Osmancik
0.633867,0.719107,0.623602,0.700912,0.65601,0.653129,0.377393,Osmancik
0.544886,0.661445,0.533574,0.660495,0.625994,0.571466,0.481236,Osmancik
0.477909,0.487082,0.410656,0.657078,0.534615,0.484177,0.708168,Osmancik
0.325999,0.441087,0.471832,0.350609,0.807921,0.332015,0.76433,Osmancik
0.508713,0.5398,0.515173,0.609536,0.65192,0.507823,0.225761,Osmancik
0.472012,0.554963,0.399346,0.675331,0.50871,0.497714,0.401772,Osmancik
0.344922,0.366715,0.346109,0.475573,0.637548,0.346343,0.423895,Osmancik
0.450625,0.470145,0.386463,0.641922,0.527294,0.459388,0.668895,Osmancik
0.292906,0.359321,0.364669,0.390759,0.717748,0.297732,0.654643,Osmancik
0.506689,0.554715,0.543787,0.577556,0.693707,0.506593,0.275299,Osmancik
0.430998,0.42153,0.310934,0.68203,0.41778,0.441895,0.506813,Osmancik
0.388312,0.386583,0.34767,0.560575,0.566268,0.390207,0.857374,Osmancik
0.422989,0.466294,0.437601,0.530762,0.659131,0.428885,0.732086,Osmancik
0.307868,0.283682,0.259801,0.497062,0.547804,0.309511,0.81117,Osmancik
0.418852,0.417553,0.347044,0.618488,0.513713,0.42238,0.79328,Osmancik
0.337089,0.397252,0.315738,0.53117,0.565463,0.348892,0.287204,Osmancik
0.408555,0.395345,0.2689,0.689872,0.364059,0.425018,0.349966,Osmancik
0.414364,0.427419,0.341882,0.624935,0.503085,0.42282,0.623505,Osmancik
